"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0005201","extracellular matrix structural constituent","6/102","142/28366",0.0422535211267606,11.7506213753107,7.71512780653649,1.2842763259381e-05,0.00132332726754679,0.00111776803273829,"Creld1/Fbn1/Col6a5/Aspn/Fga/Col6a6",6,"MF"
"GO:0061135","endopeptidase regulator activity","7/102","222/28366",0.0315315315315315,8.7688570923865,6.98096364769355,1.60890853197178e-05,0.00132332726754679,0.00111776803273829,"Serpina1e/Birc6/Kng2/C3/Agt/Serping1/Serpina6",7,"MF"
"GO:0061134","peptidase regulator activity","7/102","263/28366",0.026615969581749,7.40184895250876,6.26587350602095,4.74500930364227e-05,0.00312221612179661,0.00263722622349802,"Serpina1e/Birc6/Kng2/C3/Agt/Serping1/Serpina6",7,"MF"
"GO:0004857","enzyme inhibitor activity","8/102","439/28366",0.0182232346241458,5.06784581714235,5.16011367208948,0.000190377319706734,0.0104390230305859,0.00881747586010135,"Serpina1e/Birc6/Kng2/C3/Agt/Serping1/Serpina6/Ccar2",8,"MF"
"GO:0050839","cell adhesion molecule binding","6/102","313/28366",0.0191693290734824,5.33095282841571,4.62850390069033,0.000954134119573463,0.0448443036199528,0.0378784071529916,"Ptk2/Ntng1/Fbn1/F11r/Fga/Fap",6,"MF"
"GO:0004867","serine-type endopeptidase inhibitor activity","4/102","128/28366",0.03125,8.6905637254902,5.23866781543484,0.00119479478127094,0.0491359353797675,0.0415033976652011,"Serpina1e/Agt/Serping1/Serpina6",4,"MF"
"GO:0098685","Schaffer collateral - CA1 synapse","6/108","151/28779",0.0397350993377483,10.5883002207506,7.25028961127717,2.32620947388637e-05,0.00621097929527661,0.00457895970122896,"Exoc4/Syn2/Ntng1/Itpr1/Fbxl20/Rock1",6,"CC"
"GO:0031252","cell leading edge","9/108","485/28779",0.0185567010309278,4.94484536082474,5.37742596206123,9.11316045496037e-05,0.0121660692073721,0.00896926844777678,"Exoc4/Ptk2/Podxl/Sorbs2/Ank1/Rock1/Tmod3/Map2/Fap",9,"CC"
"GO:0030027","lamellipodium","6/108","221/28779",0.0271493212669683,7.23453996983409,5.7102801729303,0.000191071825538598,0.0170053924729353,0.0125369934651642,"Ptk2/Podxl/Sorbs2/Rock1/Tmod3/Fap",6,"CC"
"GO:0098798","mitochondrial protein-containing complex","5/108","175/28779",0.0285714285714286,7.61349206349206,5.38588700657602,0.000527991515460421,0.0286317474837573,0.0211083649890109,"Ndufab1/Mrpl46/Dap3/Isca2/Pmpcb",5,"CC"
"GO:0062023","collagen-containing extracellular matrix","7/108","391/28779",0.0179028132992327,4.7706024438761,4.60736359695873,0.000696764329347979,0.0286317474837573,0.0211083649890109,"Pf4/Fbn1/Serping1/Col6a5/Aspn/Fga/Col6a6",7,"CC"
"GO:0036056","filtration diaphragm","2/108","11/28779",0.181818181818182,48.449494949495,9.66037228375852,0.000750645065117233,0.0286317474837573,0.0211083649890109,"Podxl/F11r",2,"CC"
"GO:0036057","slit diaphragm","2/108","11/28779",0.181818181818182,48.449494949495,9.66037228375852,0.000750645065117233,0.0286317474837573,0.0211083649890109,"Podxl/F11r",2,"CC"
"GO:0001726","ruffle","5/108","196/28779",0.0255102040816327,6.79776077097506,4.99867825589339,0.000879986351090479,0.0293695444676447,0.0216522957439368,"Podxl/Rock1/Tmod3/Map2/Fap",5,"CC"
"GO:0030133","transport vesicle","7/108","438/28779",0.0159817351598174,4.25868848300355,4.21786890564586,0.00134446549086855,0.036820213370189,0.0271451996854932,"Exoc4/Syn2/Pef1/Madd/Itpr1/C1qtnf5/Mtmr2",7,"CC"
"GO:0071005","U2-type precatalytic spliceosome","3/108","60/28779",0.05,13.3236111111111,5.86475284988632,0.00150547400649182,0.036820213370189,0.0271451996854932,"Snu13/Sf3a3/Snrpd2",3,"CC"
"GO:0071011","precatalytic spliceosome","3/108","61/28779",0.0491803278688525,13.1051912568306,5.80871727699326,0.00157904954985411,0.036820213370189,0.0271451996854932,"Snu13/Sf3a3/Snrpd2",3,"CC"
"GO:0097525","spliceosomal snRNP complex","3/108","62/28779",0.0483870967741935,12.8938172043011,5.75397978418087,0.00165484105034557,0.036820213370189,0.0271451996854932,"Snu13/Sf3a3/Snrpd2",3,"CC"
"GO:1990229","iron-sulfur cluster assembly complex","2/108","17/28779",0.117647058823529,31.3496732026144,7.68227236216042,0.00182904734169833,0.0375658184794965,0.0276948868742986,"Ndufab1/Isca2",2,"CC"
"GO:0016324","apical plasma membrane","7/108","486/28779",0.01440329218107,3.83807727480567,3.87278700653925,0.00241766177681696,0.0400816694146951,0.029549663633148,"Umod/Ptk2/Podxl/Shroom2/Sorbs2/Pakap/C1qtnf5",7,"CC"
"GO:0030532","small nuclear ribonucleoprotein complex","3/108","71/28779",0.0422535211267606,11.2593896713615,5.31214587525651,0.0024405370233057,0.0400816694146951,0.029549663633148,"Snu13/Sf3a3/Snrpd2",3,"CC"
"GO:0005686","U2 snRNP","2/108","20/28779",0.1,26.6472222222222,7.0418894644619,0.00253659298306916,0.0400816694146951,0.029549663633148,"Sf3a3/Snrpd2",2,"CC"
"GO:0005938","cell cortex","6/108","365/28779",0.0164383561643836,4.38036529680365,3.98900554687256,0.00258378242296604,0.0400816694146951,0.029549663633148,"Exoc4/Ptk2/Shroom2/Ank1/Krt19/Fga",6,"CC"
"GO:0031091","platelet alpha granule","2/108","21/28779",0.0952380952380952,25.3783068783069,6.85890217689652,0.00279675316699464,0.0400816694146951,0.029549663633148,"Pf4/Fga",2,"CC"
"GO:0032040","small-subunit processome","3/108","75/28779",0.04,10.6588888888889,5.14052354534134,0.00285225362876108,0.0400816694146951,0.029549663633148,"Exosc10/Snu13/Rps9",3,"CC"
"GO:0005840","ribosome","5/108","262/28779",0.0190839694656489,5.08534775233248,4.07707330206697,0.00313283502805455,0.0418233476245283,0.0308336921182211,"Mrpl46/Dap3/Rpl31/Apod/Rps9",5,"CC"
"GO:0005581","collagen trimer","3/108","83/28779",0.036144578313253,9.63152610441767,4.83322167196135,0.00379789939726934,0.0476706931528377,0.0351445677886089,"Col6a5/Col6a6/C1qtnf5",3,"CC"
"GO:0120114","Sm-like protein family complex","3/108","84/28779",0.0357142857142857,9.51686507936508,4.79774384972559,0.00392792228225629,0.0476706931528377,0.0351445677886089,"Snu13/Sf3a3/Snrpd2",3,"CC"
